week_start,gateway_id,meters_expected,meters_read
2025-08-18,06FDA7D7B22A,245,120
2025-08-18,06FFEC2EFA5E,249,222
2025-08-18,0A0B47664A85,40,38
2025-08-18,0A10201AFE0A,53,49
2025-08-18,0A1037E90A63,228,215
2025-08-18,0A10A5A5056E,210,194
2025-08-18,0A15BC628AFC,109,73
2025-08-18,0A182EFD3C61,124,113
2025-08-18,0A184A2E46B7,80,26
2025-08-18,0A19C62F4F6D,77,54
2025-08-18,0A1FB1C98A92,131,121
2025-08-18,0A23474F1944,123,118
2025-08-18,0A25F6E3466C,69,9
2025-08-18,0A268A7E40CD,123,112
2025-08-18,0A272C5A2C9B,70,60
2025-08-18,0A2778A31BE3,140,122
2025-08-18,0A3528D089D9,166,142
2025-08-18,0A3983033084,184,163
2025-08-18,0A42B2DB6370,114,104
2025-08-18,0A4673793B3E,549,512
2025-08-18,0A485668F5C0,127,121
2025-08-18,0A4C884F240A,223,199
2025-08-18,0A4E33E2692B,170,156
2025-08-18,0A52DDE896BF,44,32
2025-08-18,0A55DA266F71,120,114
2025-08-18,0A568E79FEF6,94,89
2025-08-18,0A57338657F8,88,85
2025-08-18,0A57A684E20B,153,146
2025-08-18,0A5C1439B384,324,305
2025-08-18,0A5D017E401E,213,200
2025-08-18,0A5E96449374,65,52
2025-08-18,0A61E3165158,199,191
2025-08-18,0A62EECEEBD1,251,226
2025-08-18,0A6324E3E043,143,136
2025-08-18,0A6390E0FBA4,57,48
2025-08-18,0A663B6B4B28,136,78
2025-08-18,0A682ED9C6DD,217,157
2025-08-18,0A68A2032450,136,124
2025-08-18,0A68DF0B3D07,146,142
2025-08-18,0A68F38A6ACF,78,23
2025-08-18,0A6C571A1550,198,192
2025-08-18,0A6D3595373D,152,141
2025-08-18,0A6DA0C82CCB,174,164
2025-08-18,0A71A6F9D6C6,279,272
2025-08-18,0A78FAF47B00,82,70
2025-08-18,0A7AAFDD9E11,248,126
2025-08-18,0A7AC5BDAF86,305,286
2025-08-18,0A800188C20F,204,195
2025-08-18,0A8407CF4D85,236,200
2025-08-18,0A87B8C2734F,154,136
2025-08-18,0A8EA87BB037,320,315
2025-08-18,0A9547C11A56,244,229
2025-08-18,0A96EACD8070,208,73
2025-08-18,0A974F5D7D8C,62,23
2025-08-18,0A9A3BFD6C9B,129,126
2025-08-18,0AA18F330F59,156,126
2025-08-18,0AA2818A7B27,196,182
2025-08-18,0AA296FF247D,273,247
2025-08-18,0AA2F2CAB50B,187,176
2025-08-18,0AA3F18DE550,131,119
2025-08-18,0AA473D2FC17,202,193
2025-08-18,0AA4B065E5A5,125,122
2025-08-18,0AA9051FFFFA,156,147
2025-08-18,0AB410184143,197,189
2025-08-18,0AB5F9C21BF8,258,233
2025-08-18,0AB6B45C775A,199,99
2025-08-18,0AB97B7632EB,245,232
2025-08-18,0ABC8E60F4C1,81,75
2025-08-18,0ABD2E513F79,189,150
2025-08-18,0ABE42BE4165,222,181
2025-08-18,0AC437023B18,138,127
2025-08-18,0AD276FC5E27,147,103
2025-08-18,0AD2C92E9756,198,186
2025-08-18,0ADD02AB693D,204,192
2025-08-18,0AE03793586F,114,108
2025-08-18,0AE21E7A17E4,205,187
2025-08-18,0AE6BF39C720,77,73
2025-08-18,0AEF10F3A994,72,67
2025-08-18,0AF1F0E3B640,120,106
2025-08-18,0AF51D7D0F73,254,209
2025-08-18,0AF8DCB98E4B,43,39
2025-08-18,0AF9846E92DD,169,76
2025-08-18,0AFB7B311996,193,53
2025-08-18,0AFE702BB093,222,181
2025-08-18,0AFFC263C0D9,99,87
2025-08-18,0E03D8F69853,69,37
2025-08-18,0E0A8D6EB6B9,336,271
2025-08-18,0E0C3EB7915D,92,72
2025-08-18,0E0E2996F51A,92,84
2025-08-18,0E113B01A9A2,59,59
2025-08-18,0E11F69747A8,740,671
2025-08-18,0E121B6B8661,128,84
2025-08-18,0E1B6F4DBA34,192,183
2025-08-18,0E1C622E61BC,94,85
2025-08-18,0E1D7CA1DB0C,525,516
2025-08-18,0E21C239D865,274,257
2025-08-18,0E2575C7EE05,225,201
2025-08-18,0E2728C481CA,103,86
2025-08-18,0E293C5E4650,57,51
2025-08-18,0E2DEE345837,262,248
2025-08-18,0E31C429C185,87,83
2025-08-18,0E34282F4B53,209,200
2025-08-18,0E3D06A07E94,113,100
2025-08-18,0E3D96237639,177,173
2025-08-18,0E41CF7F74D5,380,359
2025-08-18,0E462188408C,175,169
2025-08-18,0E4CE5FB4405,398,360
2025-08-18,0E50A5B2E5C4,344,293
2025-08-18,0E543D410B0C,157,144
2025-08-18,0E55F28AB569,99,92
2025-08-18,0E5A9CEA8093,366,299
2025-08-18,0E5CD9B19DCB,281,272
2025-08-18,0E5DFCF65AD4,154,79
2025-08-18,0E61D34F9993,169,144
2025-08-18,0E69783262BE,201,185
2025-08-18,0E69C64B6E57,184,168
2025-08-18,0E6A7794AFC7,251,125
2025-08-18,0E6ACE6D3146,315,290
2025-08-18,0E6D2CBAED41,146,131
2025-08-18,0E752F1B295C,323,277
2025-08-18,0E7A8A5414C2,235,211
2025-08-18,0E892C46A442,150,140
2025-08-18,0E89F7D5B5BD,259,228
2025-08-18,0E8B8566815B,267,226
2025-08-18,0E8CF9CA526F,40,36
2025-08-18,0E8F36DAB9C2,125,108
2025-08-18,0E9761D8EB58,324,274
2025-08-18,0E9A30D927A5,301,272
2025-08-18,0E9DC914D8DF,151,139
2025-08-18,0EA0447DA91C,134,114
2025-08-18,0EA22CFA3A24,141,120
2025-08-18,0EA52A2A7581,144,132
2025-08-18,0EAEFEAEFB09,330,310
2025-08-18,0EB04F2114F4,259,250
2025-08-18,0EB6B31D8AFB,196,185
2025-08-18,0EBF1B27CDE1,61,53
2025-08-18,0EC8A35D0C20,151,64
2025-08-18,0ED0849FD6D8,80,75
2025-08-18,0ED1E9DBD593,282,226
2025-08-18,0ED4052A2763,273,267
2025-08-18,0ED5057ECE3F,357,261
2025-08-18,0EDC7177CCA9,72,72
2025-08-18,0EE071F7B24A,142,133
2025-08-18,0EE09EDA649F,259,214
2025-08-18,0EE317BA7C52,107,53
2025-08-18,0EE51B79E853,97,94
2025-08-18,0EE78E4317BB,92,88
2025-08-18,0EE9497950EE,769,734
2025-08-18,0EEA98D1BFDB,587,533
2025-08-18,0EECB108FF91,138,138
2025-08-18,0EF023E6452D,123,116
2025-08-18,0EF08481B333,247,233
2025-08-18,0EF437108E63,279,255
2025-08-18,0EF47B410B41,137,130
2025-08-18,0EFD600E2623,149,141
2025-08-25,0202CB0A6B1F,166,153
2025-08-25,02043B6BA08B,475,463
2025-08-25,02075B45BF24,146,124
2025-08-25,02091DF7CCB8,128,98
2025-08-25,02097AB58D3C,315,296
2025-08-25,020CC6FB9659,208,180
2025-08-25,02132677328F,311,186
2025-08-25,02142F017781,214,194
2025-08-25,02145826103B,129,119
2025-08-25,0217820BFFB2,162,144
2025-08-25,021D82B56A3F,131,57
2025-08-25,02251388D3A2,92,91
2025-08-25,0228A99EE35A,121,111
2025-08-25,022C6F326E3B,156,136
2025-08-25,022DB47C41AC,136,124
2025-08-25,023015602FAA,179,168
2025-08-25,0230D261A1CD,240,232
2025-08-25,0230EEF72435,351,332
2025-08-25,02314F9A9168,194,181
2025-08-25,023257D29366,221,210
2025-08-25,023270320B57,127,121
2025-08-25,02388A18854F,93,70
2025-08-25,0239AD51B7AF,109,95
2025-08-25,023A663EFD87,202,194
2025-08-25,023AD5204E1C,90,90
2025-08-25,023ADDDECF84,60,32
2025-08-25,02423E0E6E9F,297,264
2025-08-25,024570739DE0,106,106
2025-08-25,02478CD90F3A,106,93
2025-08-25,024DD3A9ADCA,187,161
2025-08-25,024ED433BF7D,86,81
2025-08-25,0253BB40EDA6,281,263
2025-08-25,0257E855DBCE,125,120
2025-08-25,0259991BA036,579,537
2025-08-25,026A6007FA48,208,50
2025-08-25,027137436C87,482,461
2025-08-25,0278E06A2F67,90,85
2025-08-25,0279D2AC6ACE,295,258
2025-08-25,027B2DC4EA84,294,264
2025-08-25,027D07FC97FC,158,107
2025-08-25,027FE9CED489,67,61
2025-08-25,028764AA026E,119,113
2025-08-25,02892F51E1CB,127,83
2025-08-25,0289694A6E5B,155,144
2025-08-25,028B24EADDAD,211,194
2025-08-25,028CC0AE5719,185,161
2025-08-25,0293918A963F,102,93
2025-08-25,02980E461859,122,122
2025-08-25,029A2B32D17E,194,166
2025-08-25,029C03C2BF19,107,46
2025-08-25,029DA26B1A92,109,105
2025-08-25,02A80292CB97,106,96
2025-08-25,02B5C5ADC792,121,108
2025-08-25,02B742646A0E,147,126
2025-08-25,02BAD919855D,82,81
2025-08-25,02BD26A4C3A0,247,238
2025-08-25,02C0F45F31E7,75,17
2025-08-25,02CFFA3A3F35,103,101
2025-08-25,02D49A34B2FE,418,361
2025-08-25,02D4DFEF402A,132,123
2025-08-25,02D7623552C8,141,66
2025-08-25,02DC03A0F1E6,156,148
2025-08-25,02E12310186C,391,352
2025-08-25,02EBC6CD4398,109,104
2025-08-25,02F093C88F2E,127,103
2025-08-25,02F18EEE028A,446,402
2025-08-25,02F56F7C8E0B,167,139
2025-08-25,02F5CE7705EC,387,152
2025-08-25,02F98EB34A7A,321,304
2025-08-25,02FBDD4A2C43,78,25
2025-08-25,060C5773A61B,116,106
2025-08-25,060EE3CB4779,69,40
2025-08-25,06132D7396F8,96,86
2025-08-25,0616F247083A,546,499
2025-08-25,061A4322745C,173,160
2025-08-25,06238EE3BE6C,228,213
2025-08-25,062EA113798F,179,161
2025-08-25,0634F78DB4C5,68,62
2025-08-25,0639EA5602C1,113,112
2025-08-25,0644582257D9,140,133
2025-08-25,064AED1EC0AA,195,176
2025-08-25,064BE19B0A9E,143,137
2025-08-25,064C94C771EC,205,177
2025-08-25,064E66B5367B,208,183
2025-08-25,06509A84E873,269,246
2025-08-25,065B928716CD,108,95
2025-08-25,065C003A8D0C,267,220
2025-08-25,066430BA5119,399,383
2025-08-25,0665C3FE6D67,169,152
2025-08-25,06711BE6AD2A,117,111
2025-08-25,06787526FEB3,47,23
2025-08-25,0683D2A8DA42,69,59
2025-08-25,068553B3AA23,114,111
2025-08-25,0687F36E02C6,302,291
2025-08-25,06903F988F32,338,40
2025-08-25,0693096C4C42,306,275
2025-08-25,069357B9F15F,204,141
2025-08-25,06981FD8AA87,139,121
2025-08-25,069A98DEEB1D,262,217
2025-08-25,06AA1DE70CBF,69,66
2025-08-25,06AAA28A5D6B,172,146
2025-08-25,06AEE181F595,340,153
2025-08-25,06B162DC93E3,168,156
2025-08-25,06B641B75B29,442,142
2025-08-25,06C0D5E3BCDB,251,211
2025-08-25,06C0F27E810B,110,103
2025-08-25,06C67619095C,393,369
2025-08-25,06C77FEA9550,54,51
2025-08-25,06C98DF4F0FA,263,257
2025-08-25,06CE0F3CFB3C,61,12
2025-08-25,06D0342253A0,63,55
2025-08-25,06D388A19D5D,130,125
2025-08-25,06D6B7018E15,306,276
2025-08-25,06D7F6C73E0C,244,231
2025-08-25,06D84598CCB4,122,118
2025-08-25,06DAF11BD38F,418,396
2025-08-25,06DF118D7989,54,49
2025-08-25,06EA136A2996,205,192
2025-08-25,06EDBAE64B57,256,244
2025-08-25,06EEBD283262,99,96
2025-08-25,06EFD61B80ED,154,137
2025-08-25,06F2469B50EF,102,96
2025-08-25,06F2CDBD2C41,150,133
2025-08-25,06F40EA87663,148,139
2025-08-25,06F49BD8F572,149,135
2025-08-25,06FDA7D7B22A,245,132
2025-08-25,06FFEC2EFA5E,249,222
2025-08-25,0A0B47664A85,40,39
2025-08-25,0A10201AFE0A,53,50
2025-08-25,0A1037E90A63,228,216
2025-08-25,0A10A5A5056E,210,179
2025-08-25,0A15BC628AFC,109,64
2025-08-25,0A182EFD3C61,124,106
2025-08-25,0A184A2E46B7,80,18
2025-08-25,0A19C62F4F6D,77,41
2025-08-25,0A1FB1C98A92,131,119
2025-08-25,0A23474F1944,123,112
2025-08-25,0A25F6E3466C,69,24
2025-08-25,0A268A7E40CD,123,120
2025-08-25,0A272C5A2C9B,70,65
2025-08-25,0A2778A31BE3,140,136
2025-08-25,0A3528D089D9,166,155
2025-08-25,0A3983033084,184,160
2025-08-25,0A42B2DB6370,114,100
2025-08-25,0A4673793B3E,549,542
2025-08-25,0A485668F5C0,127,106
2025-08-25,0A4C884F240A,223,184
2025-08-25,0A4E33E2692B,170,157
2025-08-25,0A52DDE896BF,44,22
2025-08-25,0A55DA266F71,120,112
2025-08-25,0A568E79FEF6,94,84
2025-08-25,0A57338657F8,88,81
2025-08-25,0A57A684E20B,153,137
2025-08-25,0A5C1439B384,324,278
2025-08-25,0A5D017E401E,213,200
2025-08-25,0A5E96449374,65,58
2025-08-25,0A61E3165158,199,168
2025-08-25,0A62EECEEBD1,251,236
2025-08-25,0A6324E3E043,143,128
2025-08-25,0A6390E0FBA4,57,52
2025-08-25,0A663B6B4B28,136,96
2025-08-25,0A682ED9C6DD,217,106
2025-08-25,0A68A2032450,136,120
2025-08-25,0A68DF0B3D07,146,137
2025-08-25,0A68F38A6ACF,78,29
2025-08-25,0A6C571A1550,198,182
2025-08-25,0A6D3595373D,152,142
2025-08-25,0A6DA0C82CCB,174,160
2025-08-25,0A71A6F9D6C6,279,264
2025-08-25,0A78FAF47B00,82,75
2025-08-25,0A7AAFDD9E11,248,134
2025-08-25,0A7AC5BDAF86,305,281
2025-08-25,0A800188C20F,204,173
2025-08-25,0A8407CF4D85,236,214
2025-08-25,0A87B8C2734F,154,143
2025-08-25,0A8EA87BB037,320,307
2025-08-25,0A9547C11A56,244,206
2025-08-25,0A96EACD8070,208,84
2025-08-25,0A974F5D7D8C,62,28
2025-08-25,0A9A3BFD6C9B,129,124
2025-08-25,0AA18F330F59,156,132
2025-08-25,0AA2818A7B27,196,178
2025-08-25,0AA296FF247D,273,252
2025-08-25,0AA2F2CAB50B,187,169
2025-08-25,0AA3F18DE550,131,125
2025-08-25,0AA473D2FC17,202,188
2025-08-25,0AA4B065E5A5,125,115
2025-08-25,0AA9051FFFFA,156,156
2025-08-25,0AB410184143,197,190
2025-08-25,0AB5F9C21BF8,258,234
2025-08-25,0AB6B45C775A,199,81
2025-08-25,0AB97B7632EB,245,232
2025-08-25,0ABC8E60F4C1,81,77
2025-08-25,0ABD2E513F79,189,123
2025-08-25,0ABE42BE4165,222,206
2025-08-25,0AC437023B18,138,122
2025-08-25,0AD276FC5E27,147,114
2025-08-25,0AD2C92E9756,198,170
2025-08-25,0ADD02AB693D,204,185
2025-08-25,0AE03793586F,114,97
2025-08-25,0AE21E7A17E4,205,196
2025-08-25,0AE6BF39C720,77,71
2025-08-25,0AEF10F3A994,72,66
2025-08-25,0AF1F0E3B640,120,115
2025-08-25,0AF51D7D0F73,254,202
2025-08-25,0AF8DCB98E4B,43,31
2025-08-25,0AF9846E92DD,169,76
2025-08-25,0AFB7B311996,193,91
2025-08-25,0AFE702BB093,222,197
2025-08-25,0AFFC263C0D9,99,80
2025-08-25,0E03D8F69853,69,43
2025-08-25,0E0A8D6EB6B9,336,298
2025-08-25,0E0C3EB7915D,92,81
2025-08-25,0E0E2996F51A,92,84
2025-08-25,0E113B01A9A2,59,58
2025-08-25,0E11F69747A8,740,705
2025-08-25,0E121B6B8661,128,94
2025-08-25,0E1B6F4DBA34,192,167
2025-08-25,0E1C622E61BC,94,78
2025-08-25,0E1D7CA1DB0C,525,480
2025-08-25,0E21C239D865,274,261
2025-08-25,0E2575C7EE05,225,203
2025-08-25,0E2728C481CA,103,92
2025-08-25,0E293C5E4650,57,49
2025-08-25,0E2DEE345837,262,255
2025-08-25,0E31C429C185,87,83
2025-08-25,0E34282F4B53,209,200
2025-08-25,0E3D06A07E94,113,97
2025-08-25,0E3D96237639,177,170
2025-08-25,0E41CF7F74D5,380,361
2025-08-25,0E462188408C,175,168
2025-08-25,0E4CE5FB4405,398,361
2025-08-25,0E50A5B2E5C4,344,321
2025-08-25,0E543D410B0C,157,156
2025-08-25,0E55F28AB569,99,92
2025-08-25,0E5A9CEA8093,366,307
2025-08-25,0E5CD9B19DCB,281,261
2025-08-25,0E5DFCF65AD4,154,101
2025-08-25,0E61D34F9993,169,104
2025-08-25,0E69783262BE,201,182
2025-08-25,0E69C64B6E57,184,169
2025-08-25,0E6A7794AFC7,251,161
2025-08-25,0E6ACE6D3146,315,286
2025-08-25,0E6D2CBAED41,146,131
2025-08-25,0E752F1B295C,323,200
2025-08-25,0E7A8A5414C2,235,216
2025-08-25,0E892C46A442,150,149
2025-08-25,0E89F7D5B5BD,259,240
2025-08-25,0E8B8566815B,267,244
2025-08-25,0E8CF9CA526F,40,38
2025-08-25,0E8F36DAB9C2,125,110
2025-08-25,0E9761D8EB58,324,247
2025-08-25,0E9A30D927A5,301,285
2025-08-25,0E9DC914D8DF,151,137
2025-08-25,0EA0447DA91C,134,113
2025-08-25,0EA22CFA3A24,141,110
2025-08-25,0EA52A2A7581,144,137
2025-08-25,0EAEFEAEFB09,330,312
2025-08-25,0EB04F2114F4,259,256
2025-08-25,0EB6B31D8AFB,196,186
2025-08-25,0EBF1B27CDE1,61,48
2025-08-25,0EC8A35D0C20,151,68
2025-08-25,0ED0849FD6D8,80,70
2025-08-25,0ED1E9DBD593,282,246
2025-08-25,0ED4052A2763,273,265
2025-08-25,0ED5057ECE3F,357,283
2025-08-25,0EDC7177CCA9,72,70
2025-08-25,0EE071F7B24A,142,127
2025-08-25,0EE09EDA649F,259,242
2025-08-25,0EE317BA7C52,107,62
2025-08-25,0EE51B79E853,97,93
2025-08-25,0EE78E4317BB,92,85
2025-08-25,0EE9497950EE,769,742
2025-08-25,0EEA98D1BFDB,587,553
2025-08-25,0EECB108FF91,138,122
2025-08-25,0EF023E6452D,123,112
2025-08-25,0EF08481B333,247,221
2025-08-25,0EF437108E63,279,233
2025-08-25,0EF47B410B41,137,128
2025-08-25,0EFD600E2623,149,137
2025-09-01,0202CB0A6B1F,166,151
2025-09-01,02043B6BA08B,475,442
2025-09-01,02075B45BF24,146,117
2025-09-01,02091DF7CCB8,128,72
2025-09-01,02097AB58D3C,315,267
2025-09-01,020CC6FB9659,208,186
2025-09-01,02132677328F,311,156
2025-09-01,02142F017781,214,191
2025-09-01,02145826103B,129,118
2025-09-01,0217820BFFB2,162,155
2025-09-01,021D82B56A3F,131,80
2025-09-01,02251388D3A2,92,84
2025-09-01,0228A99EE35A,121,117
2025-09-01,022C6F326E3B,156,146
2025-09-01,022DB47C41AC,136,108
2025-09-01,023015602FAA,179,173
2025-09-01,0230D261A1CD,240,231
2025-09-01,0230EEF72435,351,323
2025-09-01,02314F9A9168,194,192
2025-09-01,023257D29366,221,207
2025-09-01,023270320B57,127,119
2025-09-01,02388A18854F,93,70
2025-09-01,0239AD51B7AF,109,104
2025-09-01,023A663EFD87,202,196
2025-09-01,023AD5204E1C,90,85
2025-09-01,023ADDDECF84,60,40
2025-09-01,02423E0E6E9F,297,269
2025-09-01,024570739DE0,106,98
2025-09-01,02478CD90F3A,106,95
2025-09-01,024DD3A9ADCA,187,163
2025-09-01,024ED433BF7D,86,74
2025-09-01,0253BB40EDA6,281,256
2025-09-01,0257E855DBCE,125,107
2025-09-01,0259991BA036,579,507
2025-09-01,026A6007FA48,208,116
2025-09-01,027137436C87,482,482
2025-09-01,0278E06A2F67,90,83
2025-09-01,0279D2AC6ACE,295,270
2025-09-01,027B2DC4EA84,294,266
2025-09-01,027D07FC97FC,158,64
2025-09-01,027FE9CED489,67,65
2025-09-01,028764AA026E,119,108
2025-09-01,02892F51E1CB,127,90
2025-09-01,0289694A6E5B,155,137
2025-09-01,028B24EADDAD,211,193
2025-09-01,028CC0AE5719,185,168
2025-09-01,0293918A963F,102,99
2025-09-01,02980E461859,122,118
2025-09-01,029A2B32D17E,194,176
2025-09-01,029C03C2BF19,107,57
2025-09-01,029DA26B1A92,109,103
2025-09-01,02A80292CB97,106,89
2025-09-01,02B5C5ADC792,121,109
2025-09-01,02B742646A0E,147,142
2025-09-01,02BAD919855D,82,79
2025-09-01,02BD26A4C3A0,247,233
2025-09-01,02C0F45F31E7,75,9
2025-09-01,02CFFA3A3F35,103,97
2025-09-01,02D49A34B2FE,418,365
2025-09-01,02D4DFEF402A,132,126
2025-09-01,02D7623552C8,141,68
2025-09-01,02DC03A0F1E6,156,146
2025-09-01,02E12310186C,391,348
2025-09-01,02EBC6CD4398,109,101
2025-09-01,02F093C88F2E,127,121
2025-09-01,02F18EEE028A,446,405
2025-09-01,02F56F7C8E0B,167,147
2025-09-01,02F5CE7705EC,387,126
2025-09-01,02F98EB34A7A,321,296
2025-09-01,02FBDD4A2C43,78,30
2025-09-01,060C5773A61B,116,102
2025-09-01,060EE3CB4779,69,54
2025-09-01,06132D7396F8,96,84
2025-09-01,0616F247083A,546,487
2025-09-01,061A4322745C,173,152
2025-09-01,06238EE3BE6C,228,210
2025-09-01,062EA113798F,179,163
2025-09-01,0634F78DB4C5,68,61
2025-09-01,0639EA5602C1,113,112
2025-09-01,0644582257D9,140,135
2025-09-01,064AED1EC0AA,195,170
2025-09-01,064BE19B0A9E,143,136
2025-09-01,064C94C771EC,205,188
2025-09-01,064E66B5367B,208,196
2025-09-01,06509A84E873,269,261
2025-09-01,065B928716CD,108,94
2025-09-01,065C003A8D0C,267,224
2025-09-01,066430BA5119,399,373
2025-09-01,0665C3FE6D67,169,109
2025-09-01,06711BE6AD2A,117,111
2025-09-01,06787526FEB3,47,9
2025-09-01,0683D2A8DA42,69,59
2025-09-01,068553B3AA23,114,111
2025-09-01,0687F36E02C6,302,280
2025-09-01,06903F988F32,338,72
2025-09-01,0693096C4C42,306,287
2025-09-01,069357B9F15F,204,165
2025-09-01,06981FD8AA87,139,126
2025-09-01,069A98DEEB1D,262,215
2025-09-01,06AA1DE70CBF,69,67
2025-09-01,06AAA28A5D6B,172,154
2025-09-01,06AEE181F595,340,146
2025-09-01,06B162DC93E3,168,163
2025-09-01,06B641B75B29,442,238
2025-09-01,06C0D5E3BCDB,251,213
2025-09-01,06C0F27E810B,110,103
2025-09-01,06C67619095C,393,383
2025-09-01,06C77FEA9550,54,48
2025-09-01,06C98DF4F0FA,263,253
2025-09-01,06CE0F3CFB3C,61,23
2025-09-01,06D0342253A0,63,58
2025-09-01,06D388A19D5D,130,125
2025-09-01,06D6B7018E15,306,270
2025-09-01,06D7F6C73E0C,244,219
2025-09-01,06D84598CCB4,122,120
2025-09-01,06DAF11BD38F,418,398
2025-09-01,06DF118D7989,54,51
2025-09-01,06EA136A2996,205,193
2025-09-01,06EDBAE64B57,256,244
2025-09-01,06EEBD283262,99,93
2025-09-01,06EFD61B80ED,154,133
2025-09-01,06F2469B50EF,102,98
2025-09-01,06F2CDBD2C41,150,130
2025-09-01,06F40EA87663,148,142
2025-09-01,06F49BD8F572,149,70
2025-09-01,06FDA7D7B22A,245,179
2025-09-01,06FFEC2EFA5E,249,234
2025-09-01,0A0B47664A85,40,40
2025-09-01,0A10201AFE0A,53,51
2025-09-01,0A1037E90A63,228,223
2025-09-01,0A10A5A5056E,210,198
2025-09-01,0A15BC628AFC,109,74
2025-09-01,0A182EFD3C61,124,110
2025-09-01,0A184A2E46B7,80,19
2025-09-01,0A19C62F4F6D,77,56
2025-09-01,0A1FB1C98A92,131,111
2025-09-01,0A23474F1944,123,118
2025-09-01,0A25F6E3466C,69,39
2025-09-01,0A268A7E40CD,123,114
2025-09-01,0A272C5A2C9B,70,64
2025-09-01,0A2778A31BE3,140,133
2025-09-01,0A3528D089D9,166,157
2025-09-01,0A3983033084,184,174
2025-09-01,0A42B2DB6370,114,105
2025-09-01,0A4673793B3E,549,522
2025-09-01,0A485668F5C0,127,95
2025-09-01,0A4C884F240A,223,192
2025-09-01,0A4E33E2692B,170,157
2025-09-01,0A52DDE896BF,44,26
2025-09-01,0A55DA266F71,120,118
2025-09-01,0A568E79FEF6,94,90
2025-09-01,0A57338657F8,88,86
2025-09-01,0A57A684E20B,153,144
2025-09-01,0A5C1439B384,324,286
2025-09-01,0A5D017E401E,213,186
2025-09-01,0A5E96449374,65,55
2025-09-01,0A61E3165158,199,170
2025-09-01,0A62EECEEBD1,251,250
2025-09-01,0A6324E3E043,143,135
2025-09-01,0A6390E0FBA4,57,54
2025-09-01,0A663B6B4B28,136,114
2025-09-01,0A682ED9C6DD,217,56
2025-09-01,0A68A2032450,136,119
2025-09-01,0A68DF0B3D07,146,145
2025-09-01,0A68F38A6ACF,78,23
2025-09-01,0A6C571A1550,198,190
2025-09-01,0A6D3595373D,152,147
2025-09-01,0A6DA0C82CCB,174,170
2025-09-01,0A71A6F9D6C6,279,256
2025-09-01,0A78FAF47B00,82,73
2025-09-01,0A7AAFDD9E11,248,151
2025-09-01,0A7AC5BDAF86,305,280
2025-09-01,0A800188C20F,204,176
2025-09-01,0A8407CF4D85,236,206
2025-09-01,0A87B8C2734F,154,135
2025-09-01,0A8EA87BB037,320,303
2025-09-01,0A9547C11A56,244,230
2025-09-01,0A96EACD8070,208,123
2025-09-01,0A974F5D7D8C,62,46
2025-09-01,0A9A3BFD6C9B,129,124
2025-09-01,0AA18F330F59,156,103
2025-09-01,0AA2818A7B27,196,182
2025-09-01,0AA296FF247D,273,259
2025-09-01,0AA2F2CAB50B,187,173
2025-09-01,0AA3F18DE550,131,122
2025-09-01,0AA473D2FC17,202,179
2025-09-01,0AA4B065E5A5,125,68
2025-09-01,0AA9051FFFFA,156,147
2025-09-01,0AB410184143,197,183
2025-09-01,0AB5F9C21BF8,258,220
2025-09-01,0AB6B45C775A,199,86
2025-09-01,0AB97B7632EB,245,245
2025-09-01,0ABC8E60F4C1,81,77
2025-09-01,0ABD2E513F79,189,121
2025-09-01,0ABE42BE4165,222,202
2025-09-01,0AC437023B18,138,134
2025-09-01,0AD276FC5E27,147,129
2025-09-01,0AD2C92E9756,198,181
2025-09-01,0ADD02AB693D,204,193
2025-09-01,0AE03793586F,114,99
2025-09-01,0AE21E7A17E4,205,176
2025-09-01,0AE6BF39C720,77,74
2025-09-01,0AEF10F3A994,72,67
2025-09-01,0AF1F0E3B640,120,109
2025-09-01,0AF51D7D0F73,254,218
2025-09-01,0AF8DCB98E4B,43,33
2025-09-01,0AF9846E92DD,169,89
2025-09-01,0AFB7B311996,193,116
2025-09-01,0AFE702BB093,222,208
2025-09-01,0AFFC263C0D9,99,52
2025-09-01,0E03D8F69853,69,56
2025-09-01,0E0A8D6EB6B9,336,300
2025-09-01,0E0C3EB7915D,92,79
2025-09-01,0E0E2996F51A,92,74
2025-09-01,0E113B01A9A2,59,57
2025-09-01,0E11F69747A8,740,657
2025-09-01,0E121B6B8661,128,106
2025-09-01,0E1B6F4DBA34,192,178
2025-09-01,0E1C622E61BC,94,89
2025-09-01,0E1D7CA1DB0C,525,470
2025-09-01,0E21C239D865,274,266
2025-09-01,0E2575C7EE05,225,211
2025-09-01,0E2728C481CA,103,94
2025-09-01,0E293C5E4650,57,52
2025-09-01,0E2DEE345837,262,241
2025-09-01,0E31C429C185,87,85
2025-09-01,0E34282F4B53,209,202
2025-09-01,0E3D06A07E94,113,94
2025-09-01,0E3D96237639,177,163
2025-09-01,0E41CF7F74D5,380,348
2025-09-01,0E462188408C,175,169
2025-09-01,0E4CE5FB4405,398,363
2025-09-01,0E50A5B2E5C4,344,320
2025-09-01,0E543D410B0C,157,157
2025-09-01,0E55F28AB569,99,83
2025-09-01,0E5A9CEA8093,366,312
2025-09-01,0E5CD9B19DCB,281,251
2025-09-01,0E5DFCF65AD4,154,119
2025-09-01,0E61D34F9993,169,82
2025-09-01,0E69783262BE,201,189
2025-09-01,0E69C64B6E57,184,176
2025-09-01,0E6A7794AFC7,251,215
2025-09-01,0E6ACE6D3146,315,294
2025-09-01,0E6D2CBAED41,146,136
